split,domain,kind,anomaly_type,image_path,mask_path,source_path,mask_kind,mask_scale,augmentation
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0042__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0042__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0042.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0043__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0043__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0043.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0044__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0044__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0044.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0045__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0045__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0045.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0046__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0046__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0046.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0047__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0047__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0047.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0048__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0048__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0048.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0051__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0051__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0051.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0054__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0054__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0054.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0058__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0058__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0058.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0221__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0221__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0221.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0222__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0222__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0222.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0223__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0223__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0223.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__IMG_0227__000.png,test/masks/mms_rpi__test__crack_hole__IMG_0227__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/IMG_0227.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_001__000.png,test/masks/mms_rpi__test__crack_hole__RPI_001__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_001.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_002__000.png,test/masks/mms_rpi__test__crack_hole__RPI_002__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_002.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_003__000.png,test/masks/mms_rpi__test__crack_hole__RPI_003__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_003.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_026__000.png,test/masks/mms_rpi__test__crack_hole__RPI_026__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_026.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_037__000.png,test/masks/mms_rpi__test__crack_hole__RPI_037__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_037.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_038__000.png,test/masks/mms_rpi__test__crack_hole__RPI_038__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_038.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_039__000.png,test/masks/mms_rpi__test__crack_hole__RPI_039__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_039.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_040__000.png,test/masks/mms_rpi__test__crack_hole__RPI_040__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_040.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_041__000.png,test/masks/mms_rpi__test__crack_hole__RPI_041__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_041.png,ground_truth,,none
test,mms_rpi,real,crack_hole,test/images/mms_rpi__test__crack_hole__RPI_044__000.png,test/masks/mms_rpi__test__crack_hole__RPI_044__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/crack_hole/RPI_044.png,ground_truth,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0009__000.png,test/masks/mms_rpi__test__good__IMG_0009__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0009.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0024__000.png,test/masks/mms_rpi__test__good__IMG_0024__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0024.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0029__000.png,test/masks/mms_rpi__test__good__IMG_0029__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0029.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0030__000.png,test/masks/mms_rpi__test__good__IMG_0030__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0030.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0032__000.png,test/masks/mms_rpi__test__good__IMG_0032__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0032.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0046__000.png,test/masks/mms_rpi__test__good__IMG_0046__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0046.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0049__000.png,test/masks/mms_rpi__test__good__IMG_0049__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0049.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0052__000.png,test/masks/mms_rpi__test__good__IMG_0052__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0052.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0057__000.png,test/masks/mms_rpi__test__good__IMG_0057__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0057.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0063__000.png,test/masks/mms_rpi__test__good__IMG_0063__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0063.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0066__000.png,test/masks/mms_rpi__test__good__IMG_0066__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0066.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0071__000.png,test/masks/mms_rpi__test__good__IMG_0071__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0071.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0077__000.png,test/masks/mms_rpi__test__good__IMG_0077__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0077.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0081__000.png,test/masks/mms_rpi__test__good__IMG_0081__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0081.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0082__000.png,test/masks/mms_rpi__test__good__IMG_0082__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0082.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0087__000.png,test/masks/mms_rpi__test__good__IMG_0087__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0087.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0088__000.png,test/masks/mms_rpi__test__good__IMG_0088__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0088.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0092__000.png,test/masks/mms_rpi__test__good__IMG_0092__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0092.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0106__000.png,test/masks/mms_rpi__test__good__IMG_0106__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0106.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0108__000.png,test/masks/mms_rpi__test__good__IMG_0108__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0108.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0110__000.png,test/masks/mms_rpi__test__good__IMG_0110__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0110.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0118__000.png,test/masks/mms_rpi__test__good__IMG_0118__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0118.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0119__000.png,test/masks/mms_rpi__test__good__IMG_0119__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0119.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0122__000.png,test/masks/mms_rpi__test__good__IMG_0122__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0122.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0128__000.png,test/masks/mms_rpi__test__good__IMG_0128__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0128.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0131__000.png,test/masks/mms_rpi__test__good__IMG_0131__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0131.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0133__000.png,test/masks/mms_rpi__test__good__IMG_0133__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0133.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0137__000.png,test/masks/mms_rpi__test__good__IMG_0137__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0137.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0142__000.png,test/masks/mms_rpi__test__good__IMG_0142__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0142.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0148__000.png,test/masks/mms_rpi__test__good__IMG_0148__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0148.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0153__000.png,test/masks/mms_rpi__test__good__IMG_0153__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0153.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0159__000.png,test/masks/mms_rpi__test__good__IMG_0159__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0159.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0163__000.png,test/masks/mms_rpi__test__good__IMG_0163__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0163.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0171__000.png,test/masks/mms_rpi__test__good__IMG_0171__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0171.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0173__000.png,test/masks/mms_rpi__test__good__IMG_0173__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0173.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0176__000.png,test/masks/mms_rpi__test__good__IMG_0176__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0176.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0179__000.png,test/masks/mms_rpi__test__good__IMG_0179__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0179.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0193__000.png,test/masks/mms_rpi__test__good__IMG_0193__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0193.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0196__000.png,test/masks/mms_rpi__test__good__IMG_0196__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0196.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0200__000.png,test/masks/mms_rpi__test__good__IMG_0200__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0200.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0201__000.png,test/masks/mms_rpi__test__good__IMG_0201__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0201.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__IMG_0205__000.png,test/masks/mms_rpi__test__good__IMG_0205__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/IMG_0205.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_022__000.png,test/masks/mms_rpi__test__good__RPI_022__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_022.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_023__000.png,test/masks/mms_rpi__test__good__RPI_023__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_023.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_024__000.png,test/masks/mms_rpi__test__good__RPI_024__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_024.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_025__000.png,test/masks/mms_rpi__test__good__RPI_025__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_025.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_027__000.png,test/masks/mms_rpi__test__good__RPI_027__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_027.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_028__000.png,test/masks/mms_rpi__test__good__RPI_028__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_028.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_029__000.png,test/masks/mms_rpi__test__good__RPI_029__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_029.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_030__000.png,test/masks/mms_rpi__test__good__RPI_030__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_030.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_031__000.png,test/masks/mms_rpi__test__good__RPI_031__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_031.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_032__000.png,test/masks/mms_rpi__test__good__RPI_032__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_032.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_033__000.png,test/masks/mms_rpi__test__good__RPI_033__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_033.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_034__000.png,test/masks/mms_rpi__test__good__RPI_034__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_034.png,zero,,none
test,mms_rpi,real,good,test/images/mms_rpi__test__good__RPI_035__000.png,test/masks/mms_rpi__test__good__RPI_035__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/good/RPI_035.png,zero,,none
test,mms_rpi,real,half,test/images/mms_rpi__test__half__IMG_0003__000.png,test/masks/mms_rpi__test__half__IMG_0003__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/half/IMG_0003.png,ground_truth,,none
test,mms_rpi,real,half,test/images/mms_rpi__test__half__IMG_0004__000.png,test/masks/mms_rpi__test__half__IMG_0004__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/half/IMG_0004.png,ground_truth,,none
test,mms_rpi,real,half,test/images/mms_rpi__test__half__IMG_0034__000.png,test/masks/mms_rpi__test__half__IMG_0034__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/half/IMG_0034.png,ground_truth,,none
test,mms_rpi,real,half,test/images/mms_rpi__test__half__IMG_0035__000.png,test/masks/mms_rpi__test__half__IMG_0035__000.png,/Users/tomhaidinger/Documents/max78000/TinyGLASS/datasets/tinyglass_mmdataset/mms_rpi/test/half/IMG_0035.png,ground_truth,,none
